%time,field.data
615880000000,-0.024647295475
615880000000,-0.0246011018753
615920000000,-0.0248821973801
615920000000,-0.0234745144844
615960000000,-0.023425757885
615960000000,-0.0233364105225
616000000000,-0.0242868065834
616000000000,-0.0235950350761
616040000000,-0.0232936143875
616040000000,-0.0247960090637
616040000000,-0.0251576900482
616080000000,-0.0253170728683
616080000000,-0.0253903865814
616100000000,-0.0254448652267
616120000000,-0.0247550010681
616160000000,-0.025705575943
616160000000,-0.0251587033272
616200000000,-0.0246660113335
616200000000,-0.0246688723564
616240000000,-0.0258957147598
616240000000,-0.0256358981133
616280000000,-0.0262569785118
616280000000,-0.0261521935463
616320000000,-0.0281195640564
616320000000,-0.0272270441055
616360000000,-0.028208553791
616360000000,-0.0263305306435
616400000000,-0.0276833176613
616400000000,-0.0286260843277
616440000000,-0.0285201668739
616440000000,-0.0277084708214
616480000000,-0.0289287567139
616480000000,-0.029111623764
616520000000,-0.0290942192078
616520000000,-0.028524518013
616560000000,-0.0305978655815
616560000000,-0.030116558075
616600000000,-0.0307984948158
616600000000,-0.0311210155487
616640000000,-0.0309514403343
616640000000,-0.0306289792061
616680000000,-0.0307148098946
616690000000,-0.0320517420769
616730000000,-0.031774699688
616730000000,-0.0324659943581
616770000000,-0.0322347283363
616770000000,-0.031728208065
616810000000,-0.0322327017784
616810000000,-0.0319113135338
616850000000,-0.0331069231033
616850000000,-0.0335950255394
616890000000,-0.0330500006676
616890000000,-0.0347988009453
616930000000,-0.0339084267616
616930000000,-0.0331670641899
616970000000,-0.0328977108002
616970000000,-0.0337001681328
617010000000,-0.0334723591805
617010000000,-0.0336371660233
617050000000,-0.0342484116554
617050000000,-0.0349622964859
617090000000,-0.0337400436401
617090000000,-0.0337780117989
617140000000,-0.033640563488
617140000000,-0.0346843600273
617180000000,-0.0327863097191
617180000000,-0.0322332978249
617220000000,-0.0321634411812
617220000000,-0.0327042937279
617260000000,-0.0327781438828
617260000000,-0.0331457853317
617300000000,-0.0346273779869
617300000000,-0.0328704118729
617300000000,-0.0318130850792
617340000000,-0.0322266817093
617340000000,-0.031772851944
617360000000,-0.0334824919701
617380000000,-0.0326953530312
617420000000,-0.0322066545486
617460000000,-0.0330340266228
617460000000,-0.0320955514908
617500000000,-0.0319818854332
617500000000,-0.0322261452675
617540000000,-0.0326498150826
617540000000,-0.0316113829613
617540000000,-0.0325164794922
617580000000,-0.0323973894119
617590000000,-0.0314394235611
617630000000,-0.0311721563339
617630000000,-0.0304546952248
617670000000,-0.0310063362122
617670000000,-0.0316660404205
617710000000,-0.032245695591
617710000000,-0.0310624241829
617750000000,-0.0309911966324
617750000000,-0.030985891819
617790000000,-0.0309277176857
617790000000,-0.0307970643044
617830000000,-0.0309699177742
617840000000,-0.0317964553833
617880000000,-0.0308049917221
617880000000,-0.0309363007545
617920000000,-0.0310811400414
617920000000,-0.0315493345261
617960000000,-0.0314683914185
617960000000,-0.0298074483871
618000000000,-0.0306040644646
618000000000,-0.0304277539253
618040000000,-0.030121743679
618040000000,-0.0315566062927
618080000000,-0.0302965641022
618080000000,-0.029016315937
618120000000,-0.0294696092606
618120000000,-0.0283704996109
618160000000,-0.0303181409836
618160000000,-0.029233276844
618200000000,-0.0301859974861
618200000000,-0.0303293466568
618240000000,-0.0294508337975
618240000000,-0.0303028821945
618280000000,-0.0295696854591
618280000000,-0.0286650657654
618320000000,-0.0281726717949
618320000000,-0.0279465913773
618360000000,-0.0277954339981
618360000000,-0.0283778905869
618400000000,-0.0283179283142
618400000000,-0.0276095271111
618440000000,-0.0277482867241
618440000000,-0.0279512405396
618480000000,-0.0268139243126
618480000000,-0.0268186330795
618520000000,-0.0265353322029
618520000000,-0.0270787477493
618560000000,-0.0263410806656
618560000000,-0.02678835392
618600000000,-0.027391910553
618600000000,-0.0254451036453
618640000000,-0.025542140007
618640000000,-0.0266551375389
618680000000,-0.0266401171684
618680000000,-0.0262304544449
618720000000,-0.0264243483543
618720000000,-0.0258566737175
618760000000,-0.0274933576584
618760000000,-0.0257974267006
618800000000,-0.0267128944397
618800000000,-0.0268175005913
618840000000,-0.0261752009392
618840000000,-0.0266311168671
618880000000,-0.0274725556374
618880000000,-0.0270049571991
618920000000,-0.0258707404137
618920000000,-0.0257067680359
618960000000,-0.0256636738777
618960000000,-0.0261405110359
619000000000,-0.0254220962524
619000000000,-0.0261343717575
619040000000,-0.0253928303719
619040000000,-0.0257698297501
619080000000,-0.0245746970177
619080000000,-0.0257832407951
619120000000,-0.024399459362
619120000000,-0.0254275798798
619160000000,-0.0236572623253
619160000000,-0.0244908332825
619200000000,-0.0237559080124
619200000000,-0.022999048233
619240000000,-0.0222389101982
619240000000,-0.02226126194
619280000000,-0.0220354795456
619280000000,-0.0237994194031
619320000000,-0.0224767923355
619320000000,-0.0211389660835
619360000000,-0.022047162056
619360000000,-0.0201839208603
619400000000,-0.0215203166008
619400000000,-0.0214543938637
619440000000,-0.02034085989
619440000000,-0.0220677852631
619480000000,-0.0208261609077
619480000000,-0.0214098095894
619520000000,-0.0199957489967
619520000000,-0.019458591938
619560000000,-0.0187444090843
619560000000,-0.0186557173729
619600000000,-0.0194690823555
619600000000,-0.0190637111664
619640000000,-0.0197002887726
619640000000,-0.0193194150925
619680000000,-0.0195841789246
619680000000,-0.0183464884758
619720000000,-0.0185868144035
619720000000,-0.0190990567207
619760000000,-0.020557641983
619760000000,-0.018957734108
619800000000,-0.0199344158173
619800000000,-0.0196927189827
619840000000,-0.0179606676102
619840000000,-0.0182160139084
619880000000,-0.0182144641876
619880000000,-0.0188735127449
619920000000,-0.017779648304
619920000000,-0.0173293948174
619960000000,-0.0160483121872
619960000000,-0.014706492424
620000000000,-0.0139567255974
620000000000,-0.0120601058006
620040000000,-0.0090891122818
620040000000,-0.00954759120941
620080000000,-0.00959014892578
620080000000,-0.00981092453003
620120000000,-0.010435461998
620120000000,-0.00986808538437
620160000000,-0.0102154016495
620160000000,-0.0106621384621
620200000000,-0.0104364752769
620200000000,-0.0120167732239
620240000000,-0.0114666223526
620240000000,-0.0111966133118
620280000000,-0.0110595822334
620280000000,-0.0100607872009
620320000000,-0.0124949216843
620320000000,-0.012847661972
620360000000,-0.0130178928375
620360000000,-0.0131406784058
620400000000,-0.0130078196526
620400000000,-0.0146144032478
620440000000,-0.0139606595039
620440000000,-0.0141018033028
620480000000,-0.0133774280548
620480000000,-0.0140838027
620520000000,-0.014817237854
620520000000,-0.0144565701485
620560000000,-0.0143139958382
620560000000,-0.0148178935051
620600000000,-0.0154178142548
620600000000,-0.0157755613327
620640000000,-0.0161590576172
620640000000,-0.016005218029
620680000000,-0.0165542960167
620680000000,-0.0172362327576
620720000000,-0.0166937708855
620720000000,-0.0171084403992
620760000000,-0.0177338719368
620760000000,-0.0177507400513
620810000000,-0.0171691775322
620810000000,-0.0176746845245
620850000000,-0.0189813375473
620850000000,-0.0182521939278
620880000000,-0.0188445448875
620890000000,-0.0188979506493
620920000000,-0.0210475325584
620920000000,-0.0197017192841
620960000000,-0.0200565457344
620960000000,-0.020188331604
621000000000,-0.0213277935982
621000000000,-0.0204855799675
621040000000,-0.0229424834251
621040000000,-0.020965218544
621080000000,-0.0220145583153
621090000000,-0.0220681428909
621120000000,-0.0221802592278
621120000000,-0.0231758356094
621160000000,-0.0233447551727
621160000000,-0.0241119265556
621200000000,-0.0233979821205
621210000000,-0.0229724049568
621240000000,-0.0224149823189
621250000000,-0.0227690935135
621290000000,-0.0241037607193
621290000000,-0.0245453715324
621330000000,-0.0237116217613
621330000000,-0.0242692232132
621370000000,-0.0237231254578
621370000000,-0.0245279073715
621410000000,-0.0248320698738
621410000000,-0.024407684803
621450000000,-0.0255309939384
621450000000,-0.0252119898796
621490000000,-0.0244818329811
621490000000,-0.0263202786446
621530000000,-0.0255681276321
621530000000,-0.0258563756943
621570000000,-0.0267902612686
621570000000,-0.0261689424515
621610000000,-0.026516854763
621610000000,-0.0255776047707
621650000000,-0.0255888104439
621650000000,-0.0262289047241
621690000000,-0.025681078434
621690000000,-0.027292072773
621730000000,-0.0264760255814
621730000000,-0.0266040563583
621770000000,-0.0257725119591
621770000000,-0.0248066186905
621810000000,-0.0254883766174
621810000000,-0.0246068239212
621850000000,-0.0271927714348
621850000000,-0.0259963870049
621890000000,-0.0278307199478
621890000000,-0.0267505645752
621930000000,-0.0285550355911
621930000000,-0.0271680355072
621970000000,-0.0279415249825
621970000000,-0.0276973843575
622010000000,-0.0301591157913
622010000000,-0.0298806428909
622050000000,-0.0313438773155
622050000000,-0.0308581590652
622090000000,-0.0313974618912
622090000000,-0.0307283401489
622130000000,-0.0313789844513
622130000000,-0.0319173932076
622170000000,-0.0320212841034
622170000000,-0.0320924520493
622210000000,-0.0317428708076
622210000000,-0.0330239534378
622250000000,-0.0322298407555
622250000000,-0.0337295532227
622250000000,-0.032909989357
622290000000,-0.0355395078659
622290000000,-0.0327523350716
622310000000,-0.0344650745392
622330000000,-0.0346244573593
622370000000,-0.0354806184769
622410000000,-0.0353860259056
622410000000,-0.036345243454
622450000000,-0.0346645712852
622450000000,-0.0354780554771
622450000000,-0.0352938771248
622490000000,-0.0364716053009
622500000000,-0.0348374843597
622530000000,-0.034907579422
622570000000,-0.0350493788719
622570000000,-0.0354913473129
622570000000,-0.0360186100006
622610000000,-0.0361860990524
622620000000,-0.0367633104324
622650000000,-0.0366669297218
622650000000,-0.036184489727
622690000000,-0.0365301370621
622690000000,-0.0364226698875
622730000000,-0.0355620980263
622730000000,-0.0349133610725
622770000000,-0.0351315140724
622780000000,-0.035514831543
622820000000,-0.0372667908669
622820000000,-0.0358176827431
622860000000,-0.0354719758034
622860000000,-0.0343960523605
622900000000,-0.0358338952065
622900000000,-0.0367007255554
622940000000,-0.037380874157
622940000000,-0.0363181233406
622980000000,-0.036424934864
622980000000,-0.0351406931877
623020000000,-0.0354089140892
623020000000,-0.0360474586487
623060000000,-0.0377572178841
623060000000,-0.0367531776428
623100000000,-0.0367515683174
623100000000,-0.0360745787621
623140000000,-0.0367724895477
623140000000,-0.0359117388725
623180000000,-0.036601960659
623180000000,-0.0368078947067
623220000000,-0.0372567772865
623220000000,-0.0365155339241
623260000000,-0.0362520217896
623260000000,-0.0365322828293
623300000000,-0.0363211631775
623300000000,-0.0371527075768
623340000000,-0.0369040966034
623340000000,-0.0365926623344
623380000000,-0.0365771055222
623380000000,-0.0367832779884
623420000000,-0.0362065434456
623420000000,-0.0357866287231
623460000000,-0.0365949273109
623460000000,-0.0354283452034
623500000000,-0.0359751582146
623500000000,-0.0355837345123
623540000000,-0.0360696911812
623540000000,-0.0355531573296
623580000000,-0.0353181362152
623580000000,-0.0342425704002
623620000000,-0.0354471206665
623620000000,-0.0352137684822
623660000000,-0.0357666611671
623660000000,-0.0346519351006
623700000000,-0.0344564914703
623700000000,-0.0349024534225
623740000000,-0.0344408750534
623740000000,-0.0339192152023
623780000000,-0.0342844128609
623780000000,-0.034382045269
623820000000,-0.0340216159821
623820000000,-0.0344241857529
623860000000,-0.0341731905937
623860000000,-0.0328391194344
623900000000,-0.0331954956055
623900000000,-0.0331990122795
623940000000,-0.0322278738022
623940000000,-0.0323168635368
623980000000,-0.0322495102882
623980000000,-0.0314082503319
624020000000,-0.0309264063835
624020000000,-0.0301743149757
624060000000,-0.0314669013023
624060000000,-0.0318924188614
624100000000,-0.0317340493202
624100000000,-0.0309759378433
624140000000,-0.0304869413376
624140000000,-0.0297860503197
624180000000,-0.0307389497757
624180000000,-0.0307999253273
624220000000,-0.0307043790817
624220000000,-0.0302453041077
624260000000,-0.0293863415718
624260000000,-0.029646396637
624300000000,-0.0293310284615
624300000000,-0.0293192863464
624340000000,-0.0291090607643
624340000000,-0.0288773775101
624380000000,-0.0285156965256
624380000000,-0.0280164480209
624420000000,-0.0277608633041
624420000000,-0.0277059078217
624460000000,-0.027595937252
624460000000,-0.0282328128815
624500000000,-0.0270957946777
624500000000,-0.0268638730049
624540000000,-0.0264011025429
624540000000,-0.0263614058495
624580000000,-0.0256378054619
624580000000,-0.0260515213013
624620000000,-0.0273011922836
624620000000,-0.0251920223236
624660000000,-0.0247147083282
624660000000,-0.0251592993736
624700000000,-0.0260308384895
624700000000,-0.0243477225304
624740000000,-0.0245766639709
624740000000,-0.0252921581268
624780000000,-0.0232214927673
624780000000,-0.0240669250488
624820000000,-0.0233702659607
624820000000,-0.0224338769913
624860000000,-0.0217334032059
624860000000,-0.0216624140739
624900000000,-0.0216084718704
624900000000,-0.0209165215492
624940000000,-0.0216948390007
624940000000,-0.0201180577278
624980000000,-0.0211915373802
624980000000,-0.02147179842
625020000000,-0.0218760967255
625020000000,-0.0206090807915
625060000000,-0.0202668905258
625060000000,-0.0206359028816
625100000000,-0.0196583271027
625100000000,-0.0211891531944
625140000000,-0.0201777219772
625140000000,-0.0185860395432
625180000000,-0.0171439647675
625180000000,-0.0185903906822
625220000000,-0.0163741111755
625220000000,-0.0172864198685
625260000000,-0.0176430940628
625260000000,-0.0165140628815
625300000000,-0.0158807039261
625300000000,-0.0162820219994
625340000000,-0.0170500278473
625340000000,-0.0152018070221
625380000000,-0.0154210329056
625380000000,-0.0153498053551
625420000000,-0.0147988200188
625420000000,-0.0165359973907
625460000000,-0.015492618084
625460000000,-0.0144896507263
625500000000,-0.0152579545975
625500000000,-0.0143345594406
625540000000,-0.013300538063
625540000000,-0.0133492946625
625580000000,-0.0133229494095
625580000000,-0.0136924386024
625620000000,-0.0145789980888
625620000000,-0.0140057206154
625660000000,-0.0135942101479
625660000000,-0.0138583779335
625700000000,-0.0127811431885
625700000000,-0.0124480128288
625740000000,-0.0124236345291
625740000000,-0.011570751667
625780000000,-0.0124195814133
625780000000,-0.0124846696854
625820000000,-0.0115083456039
625820000000,-0.0113390088081
625860000000,-0.0114217400551
625860000000,-0.0119251608849
625900000000,-0.0129567980766
625900000000,-0.0119651556015
625940000000,-0.0106918215752
625940000000,-0.0105752944946
625980000000,-0.0102678537369
625980000000,-0.0109689235687
626020000000,-0.0106214284897
626020000000,-0.0105792284012
626060000000,-0.00982350111008
626060000000,-0.010087788105
626100000000,-0.0101438760757
626100000000,-0.0101620554924
626140000000,-0.00983858108521
626140000000,-0.0104860067368
626180000000,-0.0104426145554
626180000000,-0.00974011421204
626220000000,-0.00889456272125
626220000000,-0.0096223950386
626260000000,-0.00956273078918
626260000000,-0.0105214118958
626300000000,-0.00865435600281
626300000000,-0.00948333740234
626340000000,-0.00818127393723
626340000000,-0.00796163082123
626380000000,-0.00752460956573
626380000000,-0.00786161422729
626420000000,-0.00860118865967
626420000000,-0.00857478380203
626460000000,-0.00810158252716
626460000000,-0.00758993625641
626500000000,-0.0081615447998
626500000000,-0.00802898406982
626540000000,-0.00799250602722
626540000000,-0.0100908279419
626580000000,-0.0082785487175
626580000000,-0.00904375314713
626620000000,-0.00858396291733
626620000000,-0.00836974382401
626660000000,-0.00795167684555
626660000000,-0.00791418552399
626700000000,-0.00922739505768
626700000000,-0.00894159078598
626740000000,-0.00901412963867
626740000000,-0.00905430316925
626780000000,-0.0107124447823
626780000000,-0.00936633348465
626820000000,-0.0104237794876
626820000000,-0.0102000236511
626860000000,-0.0101275444031
626860000000,-0.0105130076408
626900000000,-0.011202275753
626900000000,-0.0104767680168
626940000000,-0.0127093195915
626940000000,-0.0113953948021
626980000000,-0.0111655592918
626980000000,-0.0120257139206
627020000000,-0.0122420787811
627020000000,-0.0137606263161
627060000000,-0.0128405690193
627060000000,-0.0134069919586
627100000000,-0.0119998455048
627100000000,-0.0119188427925
627140000000,-0.0120375156403
627140000000,-0.0127052664757
627180000000,-0.0131334662437
627180000000,-0.0133007764816
627220000000,-0.0129923224449
627220000000,-0.0143892765045
627260000000,-0.0144390463829
627260000000,-0.0135251283646
627300000000,-0.0141256451607
627300000000,-0.0139206647873
627340000000,-0.0141277313232
627340000000,-0.0156464576721
627380000000,-0.0145716071129
627380000000,-0.0155768990517
627420000000,-0.013898730278
627420000000,-0.0138540267944
627460000000,-0.0119222998619
627460000000,-0.0122174620628
627500000000,-0.0103930234909
627500000000,-0.0144962072372
627540000000,-0.0158126354218
627540000000,-0.0168629288673
627580000000,-0.0143123269081
627580000000,-0.0137380957603
627620000000,-0.0130279660225
627620000000,-0.0174088478088
627660000000,-0.0140550732613
627660000000,-0.0125585794449
627700000000,-0.0076060295105
627700000000,-0.00613993406296
627740000000,-0.00405144691467
627740000000,0.000297546386719
627780000000,0.000254154205322
627780000000,0.00420153141022
627820000000,0.00896096229553
627820000000,0.0120418071747
627860000000,0.0185143947601
627860000000,0.0195033550262
627900000000,0.0271521806717
627900000000,0.0335628986359
627940000000,0.0396559238434
627940000000,0.0429928302765
627980000000,0.0494610071182
627980000000,0.051519036293
628020000000,0.0577586889267
628020000000,0.0656144618988
628060000000,0.0698603391647
628060000000,0.0745420455933
628100000000,0.081815123558
628100000000,0.0863192081451
628140000000,0.0945053100586
628140000000,0.097382068634
628180000000,0.10314655304
628180000000,0.110800623894
628220000000,0.115556240082
628220000000,0.121286392212
628260000000,0.12693965435
628260000000,0.130381345749
628300000000,0.132878780365
628300000000,0.138946413994
628340000000,0.144906997681
628340000000,0.148479104042
628380000000,0.151359796524
628380000000,0.154830336571
628420000000,0.160455703735
628420000000,0.163055539131
628460000000,0.16604745388
628460000000,0.169241309166
628500000000,0.172427415848
628500000000,0.174453258514
628540000000,0.174768805504
628540000000,0.179492473602
628580000000,0.179063439369
628580000000,0.179523587227
628620000000,0.183311104774
628620000000,0.183557152748
628660000000,0.185522675514
628660000000,0.184762716293
628700000000,0.187396526337
628700000000,0.18978869915
628740000000,0.191733002663
628740000000,0.192621350288
628780000000,0.193217396736
628780000000,0.193288445473
628820000000,0.193306446075
628820000000,0.193699240685
628860000000,0.193908333778
628860000000,0.19420671463
628900000000,0.192491054535
628900000000,0.192706465721
628940000000,0.190972328186
628940000000,0.189335107803
628980000000,0.188508749008
628980000000,0.186532616615
629020000000,0.186653017998
629020000000,0.185398817062
629060000000,0.184844136238
629060000000,0.182567596436
629100000000,0.181324958801
629100000000,0.179358005524
629140000000,0.178366303444
629140000000,0.176475524902
629180000000,0.175412654877
629180000000,0.173166513443
629220000000,0.171081542969
629220000000,0.167646884918
629260000000,0.164164662361
629260000000,0.161642313004
629300000000,0.159399271011
629300000000,0.158283233643
629340000000,0.155322432518
629340000000,0.151505351067
629380000000,0.148736953735
629380000000,0.144280195236
629420000000,0.141071438789
629420000000,0.138782739639
629460000000,0.135483384132
629460000000,0.132531881332
629500000000,0.129107952118
629500000000,0.124942302704
629540000000,0.121053934097
629540000000,0.117193341255
629580000000,0.11409342289
629580000000,0.110216379166
629620000000,0.106999993324
629620000000,0.103473424911
629660000000,0.100436687469
629660000000,0.0952107906342
629700000000,0.0926923751831
629700000000,0.0892077684402
629740000000,0.0846461057663
629740000000,0.0816354751587
629780000000,0.0786324739456
629780000000,0.0751683712006
629820000000,0.0717613697052
629820000000,0.0670863389969
629860000000,0.0636553764343
629860000000,0.0607500076294
629900000000,0.0575675964355
629900000000,0.0539187192917
629940000000,0.0515381097794
629940000000,0.0478292703629
629980000000,0.0430835485458
629980000000,0.0401661396027
630020000000,0.0381413698196
630020000000,0.0351021289825
630060000000,0.0302509069443
630060000000,0.0290901660919
630100000000,0.0262206792831
630100000000,0.0225350856781
630140000000,0.0186094045639
630140000000,0.0154241323471
630180000000,0.0116716623306
630180000000,0.0100872516632
630220000000,0.0072968006134
630220000000,0.00393164157867
630260000000,0.00010359287262
630260000000,-0.000994503498077
630300000000,-0.00368183851242
630300000000,-0.005455493927
630340000000,-0.00924324989319
630340000000,-0.0136818885803
630380000000,-0.0151776075363
630380000000,-0.0173590779305
630420000000,-0.0183237791061
630420000000,-0.0200582146645
630460000000,-0.0220513939857
630460000000,-0.0236466526985
630500000000,-0.0235793590546
